@relation segment

@attribute original numeric
@attribute Mean_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {Mitochondria,Background}

@data
115.5,108.600002,238.5,-15.766785,101.615383,412.775635,-22.367268,-6.600483,82.813187,902.655701,-34.682827,-18.916042,-12.315559,80.614658,2744.914063,Background
127.5,114.599998,573.549988,-20.239246,99.346153,1131.532043,-31.670895,-11.431648,84.164833,1095.468994,-40.144548,-19.905302,-8.473654,71.694485,2000.250488,Background
125,113.599998,601.299988,-20.19297,101,1030.5,-33.953545,-13.760574,84.692307,1127.282104,-41.9202,-21.72723,-7.966656,67.759071,1635.688965,Background
127.5,114.5,460.799988,-20.231377,101.923077,780.653839,-34.317047,-14.08567,85.307693,1138.04364,-41.791468,-21.560091,-7.474421,68.031204,1638.9823,Background
103.5,99,474.200005,-4.425819,94.96154,949.666687,-7.294041,-2.868221,89.494507,1269.42688,-25.27895,-20.85313,-17.984909,93.459362,4024.466064,Background
91,105.800003,453.200012,4.051025,120.615387,727.756409,-15.264091,-19.315117,121.131866,2212.693604,-42.127235,-46.178261,-26.863144,103.336723,4936.671387,Background
43,57.400002,90.300003,17.77121,73,440,17.732506,-0.038704,85.14286,3015.479248,8.714622,-9.056587,-9.017883,87.747459,5219.12793,Background
52.5,67.200001,644.75,-5.129864,77.23077,1082.839783,-7.436672,-2.306808,67.703297,1561.550659,-1.106689,4.023174,6.329983,64.64949,3567.527832,Background
74.5,80.200001,733.125,-12.083101,82.192308,1106.730789,-15.70798,-3.624879,66.225275,1501.25885,-8.262363,3.820738,7.445617,61.617198,3256.94281,Background
123,113.599998,508.849998,-18.464745,103.346153,850.410263,-25.906799,-7.442055,84.263737,2103.652222,-36.978348,-18.513603,-11.071548,83.697388,3535.713745,Background
140,136.800003,53.700001,-18.360222,131.384613,216.589737,-44.089043,-25.728821,113.692307,809.548706,-67.090561,-48.730339,-23.001518,87.873734,1890.430298,Background
105.5,101.799999,414.399994,-17.723766,95.615387,573.487183,-26.902107,-9.178341,74.763737,670.007324,-40.826097,-23.102331,-13.92399,71.792454,1548.74408,Background
106,97.800003,161.199997,-15.95031,90,448.166656,-22.897049,-6.946739,69.824173,934.346497,-36.268269,-20.317959,-13.37122,70.15094,1477.360962,Background
96,91.100002,214.249992,-13.031651,85,576.416672,-18.494522,-5.462872,67.736263,957.344055,-30.95336,-17.921709,-12.458838,68.952103,1463.08606,Background
85,81.700002,354.124996,-7.561473,79,686.801292,-12.313813,-4.75234,67.241758,1085.220917,-25.101516,-17.540043,-12.787703,68.712263,1419.864044,Background
62,61.200001,697.200012,2.83601,64.53846,911.435913,1.066952,-1.769058,64.208794,1252.478149,-11.141266,-13.977276,-12.208218,67.470245,1374.505249,Background
74,72.300001,494,-2.091295,73,797.185913,-6.133104,-4.041809,66.747253,1213.097778,-19.249672,-17.158377,-13.116568,68.472424,1376.642029,Background
76.5,81.900002,397.100006,-4.121899,86.153847,502.666672,-13.095783,-8.973885,78.098904,688.669952,-28.942505,-24.820606,-15.846722,73.983311,1521.819153,Background
125,122.699997,305.200012,-12.387478,119.192307,427.737167,-34.968597,-22.58112,107.763737,852.41684,-58.120399,-45.732922,-23.151802,86.904209,1597.755493,Background
115,114.400002,131.300003,-9.160683,113.846153,241.641022,-30.513306,-21.352623,104.934067,1403.640015,-51.828804,-42.668121,-21.315498,84.657478,2091.894043,Background
110.5,107.599998,117.300003,-7.810066,104.96154,341.621796,-25.270164,-17.460098,98.478024,1316.949097,-44.103422,-36.293356,-18.833258,82.378807,2258.838623,Background
103.25,101.35,313.275002,-6.105768,99.96154,520.22757,-21.142281,-15.036512,94.428572,1196.805801,-38.882421,-32.776653,-17.740141,80.660378,2184.09317,Background
110.5,107.599998,117.300003,-7.810066,104.96154,341.621796,-25.270164,-17.460098,98.478024,1316.949097,-44.103422,-36.293356,-18.833258,82.378807,2258.838623,Background
106,106,576,-5.527161,106.230766,531.358948,-24.161522,-18.634361,99.307693,1180.81543,-47.446827,-41.919666,-23.285305,85.460091,1632.481323,Background
113,108.100002,263.750008,-8.089828,105.5,361.935883,-26.63065,-18.540821,96.565933,920.99707,-49.888584,-41.798756,-23.257935,82.359219,1423.530823,Background
86.5,87.200001,243.400002,-4.429609,87.269232,627.054489,-18.299694,-13.870085,82.947802,936.432281,-37.459656,-33.030046,-19.159962,70.281931,1422.733856,Background
115.25,108.799999,1312.849991,-18.020065,99.615385,1746.881439,-34.679977,-16.659912,83.23901,1715.75766,-52.435809,-34.415744,-17.755832,66.696299,1317.061279,Background
128.75,115.950001,1739.375,-21.478987,101.250002,2221.919861,-39.708765,-18.229778,84.65934,1842.429962,-57.578543,-36.099556,-17.869778,65.243107,1315.923615,Background
159,136.800003,914.650024,-33.15712,111.384617,1702.525635,-53.676205,-20.519085,85.681316,1798.977173,-71.348545,-38.191425,-17.67234,64.970974,1317.358276,Background
64.5,72.149998,1242.149994,3.071136,80.23077,1770.612213,-10.52473,-13.595865,82.906593,1637.542755,-28.851867,-31.923002,-18.327137,66.936502,1345.118774,Background
91.5,96.599998,187.099998,-8.298088,101.26923,253.467941,-29.219357,-20.921268,92.15934,936.05249,-50.172272,-41.874184,-20.952915,70.628448,1400.396973,Background
77,83,127.300001,-2.291954,87.192307,476.749985,-17.297184,-15.00523,87.9011,972.759949,-36.069286,-33.777332,-18.772102,70.286644,1528.701538,Background
125,105.599998,345.299988,-15.956268,87.384613,491.423065,-26.135841,-10.179573,77.34066,911.760437,-42.451023,-26.494755,-16.315182,68.931786,1569.790405,Background
122.5,122.550001,552.299999,-26.206833,118.673077,1128.564117,-49.798868,-23.592035,90.282967,1804.766785,-62.410364,-36.203532,-12.611497,66.437592,2066.884186,Background
122.5,127.900002,386.599998,-29.785564,125.76923,918.69873,-54.844315,-25.05875,92.076923,1800.844421,-67.527557,-37.741993,-12.683243,66.138607,2087.020508,Background
125,131,645.5,-32.822952,128.384613,1177.423096,-58.599495,-25.776543,90.46154,1706.562378,-70.099075,-37.276127,-11.499584,63.53846,2009.449463,Background
96,93.600002,1561.25,-8.15929,91.76923,1813.365417,-25.088375,-16.929085,82.489014,1518.666565,-38.103703,-29.944412,-13.015327,66.613934,2009.490234,Background
164,151.799995,163.75,-44.761158,135.192307,727.480774,-79.170288,-34.40913,93.54945,1289.674011,-92.884338,-48.123178,-13.714048,55.357765,1688.498352,Background
88.5,87.699997,85.699999,-18.17527,85.576923,209.717949,-38.748346,-20.573076,66.675823,972.114655,-51.474792,-33.299522,-12.726446,45.013786,1537.962891,Background
91,96,50,-20.950584,96.769234,117.858971,-43.362682,-22.412098,71.934067,833.951172,-57.833591,-36.883007,-14.470909,50.492016,1630.195068,Background
130,118.199997,764.200012,-27.80378,106.846153,1490.307739,-50.147339,-22.343559,78.75824,1758.807617,-60.427746,-32.623966,-10.280407,56.124817,1779.324463,Background
50,61.700001,844.499969,6.775812,72.999998,1293.089783,-5.078833,-11.854645,76.197803,1465.649719,-16.609703,-23.385515,-11.53087,64.523949,1936.200562,Background
40.5,46.299999,520.399994,-2.752453,50.192308,777.65387,-3.051414,-0.298962,43.56044,1268.873413,2.103802,4.856255,5.155216,42.556604,1609.717957,Background
23.5,31.3,401.400002,3.467254,38.538462,672.121796,6.981626,3.514372,37.56044,1204.417847,13.999375,10.532122,7.01775,40.739477,1561.797791,Background
23.5,27.500001,497.299995,7.064254,32.269231,817.967926,11.181964,4.11771,36.95055,1418.763,18.109048,11.044794,6.927084,40.917271,1561.165894,Background
52.75,55.099999,734.825008,-1.163984,59.596153,1261.27565,-8.751808,-7.587824,56.728024,1805.265442,-7.546263,-6.382278,1.205545,46.929971,1722.763306,Background
127.5,111.399998,577.5,-25.959976,94.80769,907.224335,-40.430122,-14.470146,68.06044,1510.53833,-49.010721,-23.050745,-8.580599,56.42598,1951.364563,Background
101,103,32.5,-20.253815,101.384613,163.92308,-44.402714,-24.148899,78.065933,982.928955,-60.516129,-40.262314,-16.113415,55.287373,1616.678955,Background
99.75,100.450001,57.299999,-21.03558,98.038462,134.682692,-43.839451,-22.803871,74.247253,956.56282,-59.096994,-38.061415,-15.257544,53.180696,1626.785919,Background
89,91.5,397.549995,-10.833511,92.538464,577.128204,-34.212854,-23.379343,81.51099,1126.480835,-50.453058,-39.619547,-16.240204,56.129173,1608.488403,Background
48,55.400002,1744.300049,0.621532,61.076923,1799.410278,1.79911,1.177578,56.857143,1699.257202,-4.167313,-4.788845,-5.966423,60.449928,2004.910645,Background
147,142.599998,803.100006,-38.098469,130.846153,1119.826904,-64.586845,-26.488377,90.45055,1680.661316,-76.019943,-37.921478,-11.433102,63.453554,2022.960449,Background
51.25,58.55,990.299988,-3.297596,65.692307,1493.365387,-13.528893,-10.231297,60.024724,2092.310669,-12.326536,-9.02894,1.202356,46.236575,1744.409851,Background
91,77.599998,1019.799988,-14.457958,63.692307,1544.897461,-21.295162,-6.837204,51.131866,1968.115723,-18.173698,-3.71574,3.121464,44.069668,1716.413696,Background
31,59.900002,1661.099976,-1.651384,84.03846,2442.660217,-19.561916,-17.910532,75.181316,2078.819397,-22.267208,-20.615824,-2.705292,50.733671,1836.468872,Background
62,65.999998,1757.199951,-0.535122,68.19231,2363.756348,-3.763638,-3.228516,67.703295,2324.252808,-11.773026,-11.237904,-8.009388,63.801161,2084.65332,Background
67,61.200001,553.700012,0.77243,56.76923,691.858948,-3.214218,-3.986649,57.857143,1066.012695,-15.06842,-15.840851,-11.854202,57.447025,1520.846436,Background
50,50.6,443.350006,4.873491,50.538462,651.628204,2.983301,-1.89019,54.736263,1082.737122,-8.249304,-13.122795,-11.232605,56.404209,1508.022766,Background
57.5,55,349.700005,3.082052,53.384615,509.846146,1.31398,-1.768072,55.862638,998.719788,-9.601892,-12.683945,-10.915873,57.897678,1499.744751,Background
10.5,11.25,110.474999,28.344341,16.826923,417.913464,50.728906,22.384564,44.67033,1765.633331,43.597968,15.253628,-7.130937,73.333092,2313.816956,Background
105.5,103.700001,360.149994,-18.316715,101.96154,808.25,-39.235952,-20.919237,80.664833,1699.432739,-45.588692,-27.271976,-6.352739,57.634253,2029.546448,Background
69.5,73.099998,918.749985,-7.691376,75.846155,1046.833313,-24.343651,-16.652275,69.109888,1586.359589,-25.767706,-18.07633,-1.424055,48.496009,1816.03598,Background
149,131,2097.5,-29.47068,112.07692,2389.243652,-52.802834,-23.332153,88.14286,1657.434937,-63.055004,-33.584324,-10.252171,64.008705,2163.834229,Background
7,8.4,93.6,30.632746,15.115385,380.916672,54.230278,23.597532,44.598902,1715.140442,46.548185,15.915442,-7.682091,74.522495,2329.80542,Background
0,8.4,276.799988,20.051607,17,331.833344,45.110138,25.058533,35.01099,944.63324,43.441238,23.389629,-1.668903,65.773582,2064.532959,Background
0,9.3,265.999992,20.073903,17.192307,399.128204,44.620733,24.546831,35.126373,911.153748,43.048531,22.974627,-1.572205,65.182148,2053.227661,Background
62.5,56.599998,2085.599976,7.793367,52.730768,3062.5448,19.143032,11.349665,61.873627,2910.397095,9.113811,1.320444,-10.029221,78.007259,2499.666992,Background
25,39.250001,1347.700024,15.079528,54.019231,1883.39743,11.411289,-3.66824,66.321428,1828.039551,5.996593,-9.082935,-5.414696,61.055152,2114.596191,Background
67,75.200001,618.5,-13.68252,77.230766,681,-28.915258,-15.232738,64.26923,1836.201599,-28.6586,-14.97608,0.256659,46.555153,1623.464783,Background
92.5,86.6,663.475006,-17.645139,77.596151,950.839752,-31.737337,-14.092198,63.142857,1926.946289,-31.977096,-14.331957,-0.239758,48.003629,1700.947784,Background
96,85.599998,324.299988,-4.199272,76.46154,569.935913,-8.633293,-4.434021,73.648354,1911.275024,-20.356968,-16.157696,-11.723675,73.413643,2466.048096,Background
9.5,26.700001,501.149994,22.594189,46.076923,1556.660217,31.718756,9.124567,66.252747,2939.420776,23.045164,0.450975,-8.673592,74.259796,2568.279541,Background
40.5,43.9,356.350006,10.141228,44.615385,853.615387,24.80389,14.662663,52.357143,2036.406494,19.225075,9.083847,-5.578815,68.813496,2471.417969,Background
77,82.200001,2305.150024,-3.2075,84.653847,2631.583313,-6.642864,-3.435364,82.087914,3243.300293,-18.035168,-14.827667,-11.392303,74.849056,2671.58667,Background
125,119.199997,2811.699951,-23.425056,113.230766,3379.192383,-36.600708,-13.175652,88.868134,2564.448975,-48.082603,-24.657547,-11.481895,72.586357,2348.792236,Background
2,8.3,199.25,20.687737,17.307693,638.294861,36.540321,15.852583,37.725275,1920.450195,39.935429,19.247692,3.395109,53.44775,2089.026367,Background
0,7.4,207.800003,21.550182,15.615385,662.089722,39.268837,17.718655,36.417583,2036.379272,42.692947,21.142765,3.42411,54.703918,2141.258057,Background
89,85.599998,3493.800049,-12.337255,83.53846,4443.28833,-16.007029,-3.669773,72.054947,3207.299072,-21.896679,-9.559423,-5.88965,67.846878,2435.812012,Background
91,98,668.5,-1.8452,103.07692,1312.910278,-12.770264,-10.925064,99.24176,2099.185303,-31.44957,-29.60437,-18.679306,87.513786,3261.811279,Background
72,81.599998,345.299988,5.550377,90.46154,713.269226,-1.14032,-6.690697,95.054947,2543.496826,-20.250603,-25.80098,-19.110283,89.545715,3427.652344,Background
67,69.899998,194.25,15.036404,75.03846,598.269226,10.165604,-4.8708,94.52198,1713.528442,-10.002724,-25.039127,-20.168327,90.865749,3420.273682,Background
40.5,26.9,311.799988,16.548164,19.538462,300.769226,36.715092,20.166927,39.670328,1193.094788,35.154839,18.606674,-1.560253,65.158199,2753.077026,Background
0,2.6,15.8,19.403545,7.846154,174.307693,44.154778,24.751232,25.098902,908.823425,48.872726,29.469181,4.717949,56.132076,2526.515869,Background
26,19.3,327,16.631207,15.192308,295.455124,39.457232,22.826026,32.434065,999.059601,40.484283,23.853078,1.027052,61.688679,2662.58374,Background
144,112.400002,784.299988,-14.630859,83.384613,1458.923096,-13.261505,1.369354,75.516487,1665.341431,-28.398483,-13.767624,-15.136978,85.193031,3155.004883,Background
51.25,60.749999,406.549999,21.03459,70.576921,559.256409,17.839901,-3.194689,92.153847,1827.51413,-3.239481,-24.274071,-21.079382,91.063862,3624.828491,Background
48,63,906.5,13.913666,79.53846,1239.102539,8.872467,-5.041199,90.791206,2205.922607,-8.951393,-22.865059,-17.82386,86.927429,3581.936523,Background
28.5,40,309.700006,20.052195,55.153847,981.916641,22.214117,2.161922,73.813187,2105.618286,11.861412,-8.190783,-10.352705,74.896954,3347.186768,Background
42.75,55.55,695.124996,16.604408,70.826922,1288.756424,14.087194,-2.517214,85.456043,2156.009277,-1.792362,-18.39677,-15.879557,84.480768,3536.755066,Background
52.5,64.200001,827.749969,20.654114,78.423077,1115.019196,13.810173,-6.843941,96.604397,2021.935242,-7.997036,-28.65115,-21.807209,89.955734,3839.244751,Background
55,67.6,858.649994,18.562155,83,1393.086548,8.874441,-9.687714,99.373627,2393.890411,-13.018343,-31.580498,-21.892784,88.546808,3897.206055,Background
86,87.099998,1047.599976,2.653843,92.384617,1879.865417,-9.326916,-11.980759,95.197803,3125.959351,-26.331917,-28.98576,-17.005001,82.803337,3733.102783,Background
106,98,1952.199951,-16.716873,88.576923,2635.935913,-24.552237,-7.835363,74.384617,2647.228027,-30.675833,-13.95896,-6.123596,64.96299,3249.032104,Background
144.5,130.899998,764.800018,-18.077648,120.076923,1925.916626,-37.041351,-18.963703,105.20879,3324.665039,-57.856247,-39.778599,-20.814896,86.785194,3939.505493,Background
65,70.6,1624.599976,3.843773,78.076923,2852.5,-10.371828,-14.215601,81.84066,2645.890259,-23.740358,-27.584131,-13.36853,63.546442,2584.989502,Background
53,62.200001,1271.699951,6.785057,73.46154,2095.602539,-6.703762,-13.488819,79.58242,2515.912598,-19.549286,-26.334343,-12.845524,62.152393,2490.047852,Background
122.5,126,2099.75,-24.394379,126.57692,3057.583374,-52.286587,-27.892208,102.175827,4385.704102,-68.429356,-44.034977,-16.142769,69.489841,3477.306763,Background
193,166.800003,1516.199951,-44.078468,139.692307,3556.730713,-68.647438,-24.56897,104.351646,6748.36377,-86.340103,-42.261631,-17.692661,81.117561,4203.342285,Background
181,163.400002,1099.599976,-41.914169,142.269234,2470.352539,-67.491962,-25.577793,106.692307,6345.442383,-85.649643,-43.735474,-18.157681,80.884617,4143.229614,Background
184.5,171.150002,843.849991,-46.10165,151.307693,1946.112183,-73.514925,-27.413275,108.777472,5900.266479,-92.589096,-46.487446,-19.074171,81.964441,4118.723022,Background
186.75,165.75,1212.025009,-44.219297,140.384615,2147.609009,-72.740751,-28.521454,101.192307,2947.554199,-89.80197,-45.582674,-17.06122,72.641146,3260.836182,Background
23.5,36.699999,1129.750031,18.767582,48.538462,1366.25,12.488832,-6.278749,68.642857,1766.625244,1.160025,-17.607557,-11.328808,59.418724,2182.980957,Background
119,118.800001,2201.775024,-20.826094,116.903845,3060.317322,-45.865694,-25.0396,96.686815,4197.843262,-61.044438,-40.218346,-15.178745,68.088171,3377.714844,Background
60,70.900002,1253.800018,-1.80822,78.346153,2107.4552,-10.836203,-9.027983,77.692307,2944.898071,-17.802828,-15.994608,-6.966625,64.300438,3229.647949,Background
74,75.699999,472.200012,-7.944826,74.653847,1298.224335,-14.788977,-6.844151,66.368134,2051.299377,-18.033232,-10.088406,-3.244255,57.441219,2732.675171,Background
67,72.800001,1059.000031,-4.238878,76.846153,1880.705139,-12.706213,-8.467335,73.027473,2458.854126,-18.029612,-13.790733,-5.323399,61.343252,2989.52417,Background
125,121.400002,1455.300049,-17.839851,113.615387,2943.423096,-38.178886,-20.339035,103.230766,6414.290527,-54.692581,-36.85273,-16.513695,77.471695,3991.89502,Background
188,170.599998,2752.249908,-48.719318,146.153839,4351.891113,-72.794868,-24.07555,98.445053,6642.426758,-90.034519,-41.315199,-17.239649,78.114658,4049.498535,Background
159,149.399994,4591.299805,-37.931763,132.153839,5843.641113,-58.358345,-20.426582,93.824173,6706.524414,-74.621597,-36.689831,-16.263248,76.117561,3993.833496,Background
153,142.800001,3728.649857,-34.427938,127.865379,5449.525757,-52.855122,-18.427183,92.87912,6931.050415,-68.927827,-34.499887,-16.072703,77.788824,4109.232544,Background
194,173.050003,1874.049942,-48.601749,147.519226,3519.605804,-73.710032,-25.108282,102.835163,6647.462402,-91.59915,-42.997398,-17.889116,80.758707,4165.382813,Background
75.358686,77.511097,25.56742,-4.192299,78.775992,25.346832,-14.704942,-10.512643,75.125943,240.511739,-31.556575,-27.364276,-16.851634,64.439308,689.695546,Mitochondria
80.443592,81.986246,70.858291,-2.922859,82.507406,61.299374,-11.815437,-8.892578,79.369764,145.650439,-32.207795,-29.284935,-20.392357,71.906604,605.664093,Mitochondria
85.003875,85.356932,106.640024,-0.676194,85.76031,135.530255,-6.959297,-6.283103,85.7991,132.637067,-31.707934,-31.031741,-24.748638,81.240551,384.072281,Mitochondria
74.127321,74.801701,66.736452,5.266435,76.477285,145.63796,7.574708,2.308273,81.558565,189.770424,-19.974435,-25.24087,-27.549143,88.853121,427.048982,Mitochondria
